Timestamp,Device Name,Start Time,End Time,Duration (s),Flow Rate (L/min),Volume Used (L),Event ID,Occupants,Anomaly
2024-08-07 8:49,bathroom_sink_2,8:49:58,8:50:07,9.513346189,5.352345774,5,EVT18016,3,1
2024-08-07 9:07,toilet_2,9:07:43,9:07:43,0,0,5,EVT18063,3,1
2024-08-07 9:23,toilet,9:23:44,9:23:44,0,0,5,EVT18046,3,1
2024-08-07 9:30,bathroom_sink_2,9:30:00,9:30:18,18.7967957,4.469237227,5,EVT18020,3,1
2024-08-07 13:14,bathroom_sink,13:14:33,13:14:48,15.08318468,5.464686428,5,EVT18005,3,1
2024-08-07 16:25,toilet,16:25:53,16:25:53,0,0,5,EVT18048,3,1
2024-08-07 17:04,kitchen_sink,17:04:36,17:07:30,174.2855116,7.705898848,5,EVT18033,3,1
2024-08-07 17:06,bathroom_sink,17:06:05,17:06:16,11.78470166,6.002213761,5,EVT18006,3,1
2024-08-07 17:17,bathroom_sink_2,17:17:05,17:17:14,9.59184701,5.740432419,5,EVT18021,3,1
2024-08-07 17:17,bathroom_sink_2,17:17:07,17:17:17,10.88759121,5.461504672,5,EVT18022,3,1
2024-08-07 17:40,bathroom_sink_2,17:40:11,17:40:28,17.94828487,5.734455166,5,EVT18023,3,1
2024-08-07 17:55,toilet,17:55:02,17:55:02,0,0,5,EVT18049,3,1
2024-08-07 18:20,bathroom_sink,18:20:18,18:20:21,3.122389348,5.194489338,5,EVT18007,3,1
2024-08-07 18:49,bathroom_sink_2,18:49:04,18:49:21,17.54160552,5.629067005,5,EVT18024,3,1
2024-08-07 18:54,bathroom_sink,18:54:39,18:54:43,4.682276316,5.668659289,5,EVT18008,3,1
2024-08-07 18:57,toilet_2,18:57:28,18:57:28,0,0,5,EVT18064,3,1
2024-08-07 19:12,kitchen_sink,19:12:11,19:13:44,93.84169057,8.972433425,5,EVT18034,3,1
2024-08-07 19:29,bathroom_sink_2,19:29:04,19:29:18,14.69249082,5.417136136,5,EVT18025,3,1
2024-08-07 19:43,bathroom_sink_2,19:43:31,19:43:46,15.66577322,5.642630169,5,EVT18026,3,1
2024-08-07 19:47,shower,19:47:14,19:56:44,570.2129327,10.39802476,5,EVT18035,3,1
2024-08-07 20:02,bathroom_sink,20:02:03,20:02:14,11.69302347,5.410443519,5,EVT18009,3,1
2024-08-07 20:04,bathroom_sink_2,20:04:16,20:04:33,17.21528104,5.33008822,5,EVT18028,3,1
2024-08-07 20:23,bathroom_sink_2,20:23:29,20:23:44,15.69933654,6.555605205,5,EVT18029,3,1
2024-08-07 20:24,toilet,20:24:54,20:24:54,0,0,5,EVT18050,3,1
2024-08-07 20:31,toilet_2,20:31:14,20:31:14,0,0,5,EVT18065,3,1
2024-08-07 20:33,bathroom_sink_2,20:33:46,20:34:03,17.18164455,4.743549337,5,EVT18027,3,1
2024-08-07 20:53,toilet,20:53:43,20:53:43,0,0,5,EVT18051,3,1
2024-08-07 21:07,toilet,21:07:08,21:07:08,0,0,5,EVT18052,3,1
2024-08-08 12:25,kitchen_sink,12:25:43,12:25:43,0,8.195126578,5,EVT18115,3,1
2024-08-11 7:27,bathroom_sink,7:27:18,7:27:27,9.333672568,5.252328712,5,EVT18274,3,1
2024-08-11 7:33,bathroom_sink_2,7:33:45,7:34:04,19.2552947,5.853150413,5,EVT18293,3,1
2024-08-11 7:42,toilet,7:42:23,7:42:23,0,0,5,EVT18312,3,1
2024-08-11 7:50,bathroom_sink,7:50:36,7:50:55,19.94731724,6.896524819,5,EVT18273,3,1
2024-08-11 7:50,bathroom_sink_2,7:50:52,7:51:04,12.23134622,5.978428369,5,EVT18292,3,1
2024-08-11 7:52,toilet,7:52:19,7:52:19,0,0,5,EVT18311,3,1
2024-08-11 7:56,bathroom_sink_2,7:56:49,7:56:58,9.793354382,5.916736114,5,EVT18291,3,1
2024-08-11 7:57,bathroom_sink_2,7:57:10,7:57:29,19.99392238,5.892313114,5,EVT18294,3,1
2024-08-11 9:25,dishwasher,9:25:04,11:25:04,7200,0,5,EVT18333,3,1
2024-08-11 9:35,toilet_2,9:35:20,9:35:20,0,0,5,EVT18323,3,1
2024-08-11 9:36,shower,9:36:37,9:45:06,509.382457,7.232588518,5,EVT18307,3,1
2024-08-11 9:45,bathroom_sink,9:45:05,9:45:11,6.61875317,5.251309885,5,EVT18275,3,1
2024-08-11 9:55,toilet_2,9:55:08,9:55:08,0,0,5,EVT18322,3,1
2024-08-11 11:05,toilet,11:05:23,11:05:23,0,0,5,EVT18314,3,1
2024-08-11 12:06,toilet,12:06:36,12:06:36,0,0,5,EVT18315,3,1
2024-08-11 12:27,kitchen_sink,12:27:00,12:29:57,177.608855,7.936568478,5,EVT18302,3,1
2024-08-11 12:41,kitchen_sink,12:41:42,12:44:44,182.4474441,7.769063776,5,EVT18303,3,1
2024-08-11 12:45,kitchen_sink,12:45:47,12:47:05,78.09584144,9.447273373,5,EVT18304,3,1
2024-08-11 14:24,toilet,14:24:21,14:24:21,0,0,5,EVT18316,3,1
2024-08-11 14:36,shower,14:36:02,14:44:57,535.9876065,9.002663834,5,EVT18308,3,1
2024-08-11 14:36,bathroom_sink,14:36:05,14:36:21,16.73272586,6.467897249,5,EVT18277,3,1
2024-08-11 14:54,bathroom_sink,14:54:55,14:55:08,13.8113578,5.298030403,5,EVT18276,3,1
2024-08-11 15:15,toilet_2,15:15:46,15:15:46,0,0,5,EVT18324,3,1
2024-08-11 15:40,bathroom_sink,15:40:05,15:40:15,10.35307054,5.97814408,5,EVT18278,3,1
2024-08-13 1:52,kitchen_sink,1:52:44,1:55:28,164.2391935,7.480679126,5,EVT18450,3,1
2024-08-13 2:39,toilet_2,2:39:00,2:39:00,0,0,5,EVT18464,3,1
2024-08-13 4:01,bathroom_sink,4:01:05,4:01:24,19.26108555,4.959808232,5,EVT18415,3,1
2024-08-13 4:37,kitchen_sink,4:37:25,4:37:25,0,8.957617671,5,EVT18451,3,1
2024-08-13 5:11,bathroom_sink,5:11:53,5:11:59,6.999875206,6.388050307,5,EVT18416,3,1
2024-08-13 6:03,bathroom_sink,6:03:32,6:03:51,19.99484395,5.831608138,5,EVT18419,3,1
2024-08-13 6:09,bathroom_sink,6:09:15,6:09:29,14.34431531,6.516679782,5,EVT18417,3,1
2024-08-13 6:36,bathroom_sink,6:36:19,6:36:34,15.98841931,5.807187225,5,EVT18418,3,1
2024-08-13 6:52,bathroom_sink_2,6:52:38,6:52:50,12.69869115,5.568816366,5,EVT18438,3,1
2024-08-13 6:53,bathroom_sink_2,6:53:36,6:53:43,7.515324557,5.474473754,5,EVT18439,3,1
2024-08-13 6:58,bathroom_sink_2,6:58:18,6:58:41,23.14882504,5.308150527,5,EVT18440,3,1
2024-08-13 7:06,bathroom_sink,7:06:34,7:06:42,8.217135957,5.069515319,5,EVT18421,3,1
2024-08-13 7:14,toilet_2,7:14:37,7:14:37,0,0,5,EVT18466,3,1
2024-08-13 7:38,toilet_2,7:38:06,7:38:06,0,0,5,EVT18465,3,1
2024-08-13 7:44,toilet,7:44:45,7:44:45,0,0,5,EVT18456,3,1
2024-08-13 7:53,bathroom_sink,7:53:30,7:53:41,11.39281543,5.828413696,5,EVT18420,3,1
2024-08-13 8:15,toilet_2,8:15:04,8:15:04,0,0,5,EVT18468,3,1
2024-08-13 8:30,bathroom_sink,8:30:47,8:31:02,15.09537454,6.430671438,5,EVT18422,3,1
2024-08-13 8:39,toilet_2,8:39:48,8:39:48,0,0,5,EVT18467,3,1
2024-08-13 8:49,bathroom_sink_2,8:49:37,8:49:51,14.0522048,5.978370541,5,EVT18443,3,1
2024-08-13 8:50,bathroom_sink_2,8:50:39,8:50:55,16.96527047,5.41065389,5,EVT18441,3,1
2024-08-13 8:54,bathroom_sink,8:54:06,8:54:24,18.03751767,6.175876429,5,EVT18423,3,1
2024-08-13 8:55,bathroom_sink_2,8:55:54,8:56:08,14.83819573,5.145362762,5,EVT18442,3,1
2024-08-13 9:00,bathroom_sink,9:00:25,9:00:40,15.25878364,5.010770099,5,EVT18425,3,1
2024-08-14 14:55,bathroom_sink_2,14:55:17,14:55:29,12.50195179,6.532669687,5,EVT18513,3,1
2024-08-14 15:42,bathroom_sink_2,15:42:03,15:42:21,18.26547467,5.401762856,5,EVT18514,3,1
2024-08-14 16:40,bathroom_sink,16:40:58,16:41:08,10.60650443,5.570203203,5,EVT18492,3,1
2024-08-14 17:06,bathroom_sink,17:06:40,17:06:46,6.639608266,6.188893471,5,EVT18494,3,1
2024-08-14 17:46,bathroom_sink,17:46:12,17:46:33,21.21011123,5.133412452,5,EVT18493,3,1
2024-08-14 18:18,toilet,18:18:26,18:18:26,0,0,5,EVT18533,3,1
2024-08-14 18:21,bathroom_sink_2,18:21:01,18:21:21,20.07012557,5.037746563,5,EVT18517,3,1
2024-08-14 18:27,kitchen_sink,18:27:50,18:30:24,154.9509393,7.976729394,5,EVT18525,3,1
2024-08-14 18:29,bathroom_sink_2,18:29:22,18:29:34,12.23466109,6.301836645,5,EVT18519,3,1
2024-08-14 18:31,toilet_2,18:31:42,18:31:42,0,0,5,EVT18543,3,1
2024-08-14 18:34,dishwasher,18:34:20,20:34:20,7200,0,5,EVT18545,3,1
2024-08-14 18:35,bathroom_sink_2,18:35:41,18:35:54,13.83196679,5.370029935,5,EVT18515,3,1
2024-08-14 18:36,bathroom_sink_2,18:36:23,18:36:38,15.8598106,6.144630189,5,EVT18516,3,1
2024-08-14 18:46,toilet,18:46:24,18:46:24,0,0,5,EVT18534,3,1
2024-08-14 18:49,bathroom_sink_2,18:49:24,18:49:40,16.85995568,6.075255456,5,EVT18518,3,1
2024-08-14 18:58,kitchen_sink,18:58:16,18:58:48,32.66261805,7.927526114,5,EVT18524,3,1
2024-08-14 19:03,toilet_2,19:03:03,19:03:03,0,0,5,EVT18544,3,1
2024-08-14 19:20,bathroom_sink,19:20:53,19:21:09,16.01452742,5.354160253,5,EVT18495,3,1
2024-08-14 19:58,bathroom_sink_2,19:58:51,19:59:07,16.82415556,6.393158464,5,EVT18520,3,1
2024-08-14 20:02,bathroom_sink,20:02:20,20:02:26,6.24626833,6.251828628,5,EVT18497,3,1
2024-08-14 20:50,toilet,20:50:32,20:50:32,0,0,5,EVT18535,3,1
2024-08-14 20:58,bathroom_sink,20:58:52,20:59:01,9.996896956,4.828748862,5,EVT18496,3,1
2024-08-14 21:24,bathroom_sink,21:24:53,21:25:04,11.11989154,6.381898062,5,EVT18498,3,1
2024-08-14 21:26,shower,21:26:39,21:34:39,480.7978248,8.238372733,5,EVT18527,3,1
2024-08-15 7:26,kitchen_sink,7:26:12,7:26:12,0,7.68387505,5,EVT18592,3,1
2024-08-16 17:24,bathroom_sink,17:24:20,17:24:38,18.8860303,5.127657665,5,EVT18637,3,1
2024-08-16 17:51,bathroom_sink,17:51:07,17:51:12,5.149522014,5.036032447,5,EVT18638,3,1
2024-08-16 17:51,bathroom_sink,17:51:43,17:52:00,17.57649269,4.855990061,5,EVT18636,3,1
2024-08-16 18:02,toilet_2,18:02:55,18:02:55,0,0,5,EVT18693,3,1
2024-08-16 18:07,toilet,18:07:23,18:07:23,0,0,5,EVT18676,3,1
2024-08-16 18:08,toilet_2,18:08:56,18:08:56,0,0,5,EVT18692,3,1
2024-08-16 18:23,toilet,18:23:27,18:23:27,0,0,5,EVT18677,3,1
2024-08-16 18:29,bathroom_sink_2,18:29:02,18:29:11,9.477076718,6.338984871,5,EVT18656,3,1
2024-08-16 18:48,bathroom_sink,18:48:37,18:48:47,10.02837223,5.398516174,5,EVT18639,3,1
2024-08-16 18:50,bathroom_sink_2,18:50:26,18:50:51,25.31966765,6.023539803,5,EVT18657,3,1
2024-08-16 19:23,toilet_2,19:23:23,19:23:23,0,0,5,EVT18694,3,1
2024-08-16 20:01,bathroom_sink_2,20:01:15,20:01:38,23.34301339,6.007435148,5,EVT18659,3,1
2024-08-16 20:09,bathroom_sink_2,20:09:19,20:09:25,6.540725402,6.18354646,5,EVT18658,3,1
2024-08-16 20:19,toilet_2,20:19:44,20:19:44,0,0,5,EVT18695,3,1
2024-08-16 20:28,bathroom_sink,20:28:15,20:28:32,17.0192672,6.532486299,5,EVT18640,3,1
2024-08-16 20:54,bathroom_sink_2,20:54:53,20:55:04,11.54603886,6.450525926,5,EVT18660,3,1
2024-08-16 22:32,bathroom_sink,22:32:03,22:32:21,18.69472292,5.351850542,5,EVT18641,3,1
2024-08-17 0:45,bathroom_sink,0:45:44,0:46:03,19.63845568,6.300936994,5,EVT18696,3,1
2024-08-17 1:21,bathroom_sink_2,1:21:22,1:21:44,22.40554575,5.503619036,5,EVT18716,3,1
2024-08-17 1:29,bathroom_sink_2,1:29:42,1:29:59,17.06457612,5.919337397,5,EVT18715,3,1
2024-08-17 2:13,toilet,2:13:38,2:13:38,0,0,5,EVT18744,3,1
2024-08-17 2:24,bathroom_sink,2:24:28,2:24:28,0,5.650997441,5,EVT18697,3,1
2024-08-17 3:51,bathroom_sink,3:51:54,3:52:04,10.03112838,4.933453235,5,EVT18698,3,1
2024-08-17 4:29,bathroom_sink_2,4:29:45,4:29:55,10.44655482,6.0732348,5,EVT18717,3,1
2024-08-17 6:21,kitchen_sink,6:21:38,6:21:38,0,7.85745964,5,EVT18740,3,1
2024-08-17 13:50,bathroom_sink,13:50:44,13:51:04,20.13344478,6.644080287,5,EVT18709,3,1
2024-08-17 15:01,toilet,15:01:04,15:01:04,0,0,5,EVT18745,3,1
2024-08-17 15:02,bathroom_sink_2,15:02:30,15:02:43,13.75800435,6.264356357,5,EVT18731,3,1
2024-08-17 16:03,bathroom_sink,16:03:42,16:04:01,19.60206937,6.669226084,5,EVT18710,3,1
2024-08-17 17:00,bathroom_sink,17:00:20,17:00:36,16.36362366,5.184633028,5,EVT18711,3,1
2024-08-17 17:26,bathroom_sink_2,17:26:22,17:26:38,16.04203563,5.972389131,5,EVT18733,3,1
2024-08-17 17:37,toilet,17:37:51,17:37:51,0,0,5,EVT18746,3,1
2024-08-17 17:42,bathroom_sink_2,17:42:56,17:43:10,14.78407938,5.602587461,5,EVT18732,3,1
2024-08-17 17:46,kitchen_sink,17:46:28,17:48:47,139.7092513,8.454595438,5,EVT18742,3,1
2024-08-17 18:01,bathroom_sink,18:01:50,18:02:02,12.29330244,5.874407329,5,EVT18712,3,1
2024-08-17 18:12,toilet_2,18:12:43,18:12:43,0,0,5,EVT18755,3,1
2024-08-17 19:03,bathroom_sink_2,19:03:25,19:03:33,8.969893198,6.102675357,5,EVT18737,3,1
2024-08-17 19:05,bathroom_sink_2,19:05:45,19:05:55,10.44730729,4.735420679,5,EVT18735,3,1
2024-08-17 19:06,bathroom_sink,19:06:57,19:07:11,14.56058188,6.096933413,5,EVT18713,3,1
2024-08-17 19:10,toilet,19:10:10,19:10:10,0,0,5,EVT18747,3,1
2024-08-17 19:34,bathroom_sink_2,19:34:43,19:34:59,16.30786763,6.021324241,5,EVT18736,3,1
2024-08-17 19:43,bathroom_sink_2,19:43:26,19:43:40,14.86687614,5.685529072,5,EVT18734,3,1
2024-08-17 20:13,bathroom_sink_2,20:13:29,20:13:48,19.72487397,4.863654799,5,EVT18738,3,1
2024-08-17 20:46,bathroom_sink_2,20:46:27,20:46:39,12.45133791,6.334288033,5,EVT18739,3,1
2024-08-17 20:54,bathroom_sink,20:54:33,20:54:47,14.15462082,5.465933107,5,EVT18714,3,1
2024-08-17 21:56,kitchen_sink,21:56:30,21:58:27,117.4890411,8.090000333,5,EVT18743,3,1
2024-08-17 23:14,toilet,23:14:10,23:14:10,0,0,5,EVT18748,3,1
2024-08-17 23:24,toilet,23:24:45,23:24:45,0,0,5,EVT18750,3,1
2024-08-17 23:43,toilet,23:43:15,23:43:15,0,0,5,EVT18749,3,1
2024-08-18 18:33,toilet,18:33:47,18:33:47,0,0,5,EVT18821,3,1
2024-08-18 18:35,toilet,18:35:06,18:35:06,0,0,5,EVT18818,3,1
2024-08-18 19:01,bathroom_sink,19:01:05,19:01:26,21.41988361,5.911005058,5,EVT18774,3,1
2024-08-18 19:04,toilet_2,19:04:02,19:04:02,0,0,5,EVT18836,3,1
2024-08-18 19:14,toilet_2,19:14:31,19:14:31,0,0,5,EVT18835,3,1
2024-08-18 19:16,bathroom_sink_2,19:16:02,19:16:20,18.23538941,6.31550097,5,EVT18794,3,1
2024-08-18 19:19,bathroom_sink,19:19:00,19:19:20,20.39030758,5.725126623,5,EVT18773,3,1
2024-08-18 19:32,bathroom_sink,19:32:52,19:33:11,19.97106982,5.871156835,5,EVT18775,3,1
2024-08-18 19:34,bathroom_sink,19:34:31,19:34:44,13.71467062,5.053481853,5,EVT18776,3,1
2024-08-18 19:37,toilet,19:37:39,19:37:39,0,0,5,EVT18823,3,1
2024-08-18 19:56,bathroom_sink_2,19:56:36,19:56:43,7.718999529,5.500353265,5,EVT18795,3,1
2024-08-18 20:01,bathroom_sink,20:01:40,20:01:57,17.24348704,6.15890023,5,EVT18777,3,1
2024-08-18 20:17,toilet_2,20:17:12,20:17:12,0,0,5,EVT18839,3,1
2024-08-18 20:27,toilet,20:27:53,20:27:53,0,0,5,EVT18824,3,1
2024-08-18 20:32,toilet_2,20:32:55,20:32:55,0,0,5,EVT18837,3,1
2024-08-18 20:35,bathroom_sink_2,20:35:34,20:35:42,8.111551244,5.985210471,5,EVT18798,3,1
2024-08-18 20:40,bathroom_sink_2,20:40:09,20:40:30,21.1530503,5.009307357,5,EVT18797,3,1
2024-08-18 20:40,bathroom_sink,20:40:30,20:40:53,23.01575359,6.371748303,5,EVT18778,3,1
2024-08-18 20:41,toilet_2,20:41:06,20:41:06,0,0,5,EVT18838,3,1
2024-08-18 20:54,bathroom_sink_2,20:54:15,20:54:41,26.91699046,6.083039943,5,EVT18796,3,1
2024-08-18 20:56,shower,20:56:23,21:05:26,543.6243466,8.97100706,5,EVT18804,3,1
2024-08-18 21:15,toilet_2,21:15:32,21:15:32,0,0,5,EVT18840,3,1
2024-08-18 21:42,bathroom_sink_2,21:42:02,21:42:20,18.49735168,5.346371871,5,EVT18799,3,1
2024-08-18 22:32,toilet,22:32:16,22:32:16,0,0,5,EVT18825,3,1
2024-08-20 6:57,bathroom_sink_2,6:57:49,6:58:00,11.80205794,5.611308429,5,EVT18934,3,1
2024-08-20 7:00,toilet_2,7:00:22,7:00:22,0,0,5,EVT18988,3,1
2024-08-20 7:19,bathroom_sink,7:19:05,7:19:11,6.855077551,5.414139327,5,EVT18919,3,1
2024-08-20 7:32,bathroom_sink_2,7:32:43,7:33:01,18.6481877,6.146666624,5,EVT18938,3,1
2024-08-20 7:35,bathroom_sink_2,7:35:05,7:35:25,20.22499335,5.42731654,5,EVT18937,3,1
2024-08-20 7:40,bathroom_sink,7:40:11,7:40:29,18.19704356,5.582534281,5,EVT18918,3,1
2024-08-20 7:41,toilet_2,7:41:13,7:41:13,0,0,5,EVT18987,3,1
2024-08-20 8:18,bathroom_sink_2,8:18:43,8:18:58,15.42716202,5.872035722,5,EVT18939,3,1
2024-08-20 8:21,toilet,8:21:16,8:21:16,0,0,5,EVT18966,3,1
2024-08-20 8:36,toilet,8:36:08,8:36:08,0,0,5,EVT18965,3,1
2024-08-20 8:52,toilet,8:52:42,8:52:42,0,0,5,EVT18967,3,1
2024-08-20 8:53,bathroom_sink,8:53:31,8:53:49,18.63140987,6.059068231,5,EVT18920,3,1
2024-08-20 9:02,toilet_2,9:02:00,9:02:00,0,0,5,EVT18989,3,1
2024-08-20 9:06,bathroom_sink,9:06:57,9:07:16,19.94603456,4.896293477,5,EVT18921,3,1
2024-08-20 9:29,shower,9:29:37,9:36:23,406.7906047,8.301954629,5,EVT18958,3,1
2024-08-20 9:36,bathroom_sink,9:36:40,9:36:55,15.66432618,4.896980629,5,EVT18922,3,1
2024-08-20 9:53,bathroom_sink_2,9:53:09,9:53:27,18.66600508,5.15371811,5,EVT18940,3,1
2024-08-20 10:44,bathroom_sink_2,10:44:53,10:45:02,9.773435053,6.824919547,5,EVT18941,3,1
2024-08-20 11:17,bathroom_sink_2,11:17:57,11:18:22,25.7439341,5.422181516,5,EVT18943,3,1
2024-08-20 11:31,bathroom_sink_2,11:31:36,11:31:44,8.755483173,6.155142502,5,EVT18944,3,1
2024-08-20 11:32,bathroom_sink,11:32:13,11:32:33,20.77274589,5.294647244,5,EVT18923,3,1
2024-08-20 11:36,bathroom_sink_2,11:36:00,11:36:19,19.22912107,5.697024656,5,EVT18942,3,1
2024-08-20 11:41,toilet,11:41:05,11:41:05,0,0,5,EVT18968,3,1
2024-08-20 12:41,bathroom_sink,12:41:00,12:41:21,21.42032889,6.41003798,5,EVT18924,3,1
2024-08-20 18:43,bathroom_sink_2,18:43:56,18:44:01,5.574556258,5.639385,5,EVT18949,3,1
2024-08-20 18:44,toilet,18:44:41,18:44:41,0,0,5,EVT18975,3,1
2024-08-20 18:44,bathroom_sink,18:44:44,18:44:54,10.41301361,4.444609164,5,EVT18927,3,1
2024-08-20 18:57,bathroom_sink_2,18:57:06,18:57:27,21.92038186,5.742200558,5,EVT18950,3,1
2024-08-20 19:00,toilet_2,19:00:23,19:00:23,0,0,5,EVT18994,3,1
2024-08-20 19:05,toilet,19:05:44,19:05:44,0,0,5,EVT18978,3,1
2024-08-20 19:13,toilet_2,19:13:20,19:13:20,0,0,5,EVT18993,3,1
2024-08-20 19:19,bathroom_sink_2,19:19:54,19:20:09,15.04843251,5.522837996,5,EVT18951,3,1
2024-08-20 19:24,bathroom_sink,19:24:46,19:24:57,11.40733771,5.591343658,5,EVT18929,3,1
2024-08-20 19:27,toilet,19:27:08,19:27:08,0,0,5,EVT18979,3,1
2024-08-20 19:31,toilet,19:31:31,19:31:31,0,0,5,EVT18977,3,1
2024-08-20 19:40,toilet_2,19:40:39,19:40:39,0,0,5,EVT18992,3,1
2024-08-20 19:48,bathroom_sink,19:48:52,19:49:08,16.99237162,5.468197943,5,EVT18928,3,1
2024-08-20 20:25,toilet,20:25:21,20:25:21,0,0,5,EVT18980,3,1
2024-08-20 20:39,toilet_2,20:39:48,20:39:48,0,0,5,EVT18995,3,1
2024-08-20 20:48,bathroom_sink_2,20:48:38,20:48:44,6.644157457,5.886539637,5,EVT18952,3,1
2024-08-20 21:06,toilet_2,21:06:33,21:06:33,0,0,5,EVT18996,3,1
2024-08-20 21:25,bathroom_sink,21:25:31,21:25:43,12.10078394,5.127093053,5,EVT18930,3,1
2024-08-20 21:41,bathroom_sink_2,21:41:28,21:41:42,14.08322649,5.11742904,5,EVT18954,3,1
2024-08-20 21:46,bathroom_sink_2,21:46:49,21:47:02,13.61657051,6.156164523,5,EVT18953,3,1
2024-08-20 22:11,toilet_2,22:11:58,22:11:58,0,0,5,EVT18998,3,1
2024-08-20 22:52,toilet_2,22:52:13,22:52:13,0,0,5,EVT18997,3,1
2024-08-20 23:03,bathroom_sink,23:03:12,23:03:34,22.28701855,6.288779594,5,EVT18931,3,1
2024-08-20 23:20,bathroom_sink_2,23:20:15,23:20:24,9.728501096,5.043529225,5,EVT18956,3,1
2024-08-21 19:50,bathroom_sink,19:50:37,19:50:49,12.47916889,5.070703703,5,EVT19021,3,1
2024-08-21 19:55,bathroom_sink,19:55:03,19:55:13,10.61969218,5.605274702,5,EVT19022,3,1
2024-08-21 20:14,bathroom_sink,20:14:20,20:14:36,16.74078257,5.64882499,5,EVT19023,3,1
2024-08-21 20:37,bathroom_sink,20:37:58,20:38:13,15.71594708,5.655606632,5,EVT19024,3,1
2024-08-21 20:41,toilet_2,20:41:23,20:41:23,0,0,5,EVT19068,3,1
2024-08-21 20:46,toilet,20:46:38,20:46:38,0,0,5,EVT19056,3,1
2024-08-21 21:06,bathroom_sink_2,21:06:03,21:06:16,13.00030488,5.997479935,5,EVT19040,3,1
2024-08-21 22:23,toilet_2,22:23:21,22:23:21,0,0,5,EVT19069,3,1
2024-08-22 0:00,bathroom_sink_2,0:00:08,0:00:25,17.00518979,5.479602224,5,EVT19088,3,1
2024-08-22 0:41,bathroom_sink_2,0:41:53,0:42:05,12.16563314,4.801099043,5,EVT19089,3,1
2024-08-22 0:48,bathroom_sink_2,0:48:29,0:48:47,18.50503614,6.294106456,5,EVT19090,3,1
2024-08-22 1:57,kitchen_sink,1:57:19,2:00:07,168.0756414,8.025053341,5,EVT19115,3,1
2024-08-22 5:04,bathroom_sink,5:04:47,5:05:06,19.09494095,5.868083551,5,EVT19072,3,1
2024-08-22 5:18,bathroom_sink,5:18:31,5:18:54,23.98403551,5.853909915,5,EVT19071,3,1
2024-08-22 5:18,bathroom_sink_2,5:18:56,5:19:13,17.88030456,6.243638694,5,EVT19091,3,1
2024-08-22 5:42,bathroom_sink,5:42:31,5:42:48,17.36306259,5.17127496,5,EVT19070,3,1
2024-08-22 5:46,toilet,5:46:55,5:46:55,0,0,5,EVT19122,3,1
2024-08-22 6:01,toilet_2,6:01:03,6:01:03,0,0,5,EVT19132,3,1
2024-08-22 6:23,kitchen_sink,6:23:49,6:27:23,214.0321732,8.153912767,5,EVT19117,3,1
2024-08-22 6:28,toilet,6:28:22,6:28:22,0,0,5,EVT19123,3,1
2024-08-22 6:56,kitchen_sink,6:56:00,6:59:29,209.6637862,7.634699927,5,EVT19116,3,1
2024-08-22 7:04,bathroom_sink_2,7:04:46,7:05:08,22.78386998,5.203712034,5,EVT19094,3,1
2024-08-22 7:05,toilet_2,7:05:42,7:05:42,0,0,5,EVT19133,3,1
2024-08-22 7:05,bathroom_sink,7:05:46,7:06:02,16.18686181,5.846048183,5,EVT19074,3,1
2024-08-22 13:46,bathroom_sink_2,13:46:40,13:46:55,15.96712195,5.000784702,5,EVT19102,3,1
2024-08-22 14:39,toilet,14:39:02,14:39:02,0,0,5,EVT19127,3,1
2024-08-22 15:01,shower,15:01:16,15:08:12,416.5370056,10.5587655,5,EVT19120,3,1
2024-08-22 15:10,toilet,15:10:08,15:10:08,0,0,5,EVT19128,3,1
2024-08-22 16:29,bathroom_sink,16:29:25,16:29:46,21.37312476,6.356766474,5,EVT19080,3,1
2024-08-22 16:46,bathroom_sink_2,16:46:40,16:46:51,11.73796548,5.338411366,5,EVT19104,3,1
2024-08-22 17:02,toilet_2,17:02:33,17:02:33,0,0,5,EVT19143,3,1
2024-08-22 17:05,bathroom_sink,17:05:28,17:05:37,9.369498835,6.005743501,5,EVT19081,3,1
2024-08-22 17:06,toilet_2,17:06:37,17:06:37,0,0,5,EVT19141,3,1
2024-08-22 17:23,bathroom_sink_2,17:23:03,17:23:23,20.61807811,6.160897342,5,EVT19105,3,1
2024-08-22 17:34,toilet,17:34:37,17:34:37,0,0,5,EVT19129,3,1
2024-08-22 17:37,bathroom_sink_2,17:37:30,17:37:41,11.31887567,5.975583823,5,EVT19106,3,1
2024-08-22 17:38,toilet_2,17:38:05,17:38:05,0,0,5,EVT19139,3,1
2024-08-22 17:41,toilet_2,17:41:27,17:41:27,0,0,5,EVT19140,3,1
2024-08-22 17:46,toilet,17:46:44,17:46:44,0,0,5,EVT19130,3,1
2024-08-22 17:55,toilet_2,17:55:14,17:55:14,0,0,5,EVT19142,3,1
2024-08-22 18:06,bathroom_sink_2,18:06:52,18:07:02,10.74889172,6.13581819,5,EVT19107,3,1
2024-08-22 18:06,toilet_2,18:06:58,18:06:58,0,0,5,EVT19145,3,1
2024-08-22 18:16,bathroom_sink_2,18:16:46,18:16:58,12.72328804,5.322479502,5,EVT19109,3,1
2024-08-22 18:38,toilet_2,18:38:43,18:38:43,0,0,5,EVT19146,3,1
2024-08-22 18:43,bathroom_sink_2,18:43:33,18:43:56,23.58668096,5.648180396,5,EVT19108,3,1
2024-08-22 18:51,toilet_2,18:51:03,18:51:03,0,0,5,EVT19144,3,1
2024-08-22 19:01,bathroom_sink_2,19:01:00,19:01:25,25.73679278,5.845206956,5,EVT19111,3,1
